WT_P62	Y2_P37_28	YT2_P37_7_17
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	2	0
2240	2912	3278
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	1	1
0	1	0
0	0	0
3	0	8
1610	2414	3226
0	0	1
5	6	3
0	0	0
0	0	0
412	484	2
422	242	195
5	6	7
2260	2274	3193
0	0	0
0	0	0
5465	6771	6144
0	0	0
0	1	1
853	1363	1343
0	0	0
3292	5215	4853
4191	7494	7665
3	6	9
0	0	0
0	0	0
938	1178	1450
1	2	0
1	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
1	0	1
107	152	111
0	0	0
0	0	0
1679	932	825
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1894	3455	4102
0	1	2
26	13	19
0	0	0
947	1745	1449
0	0	0
0	1	2
0	0	0
13230	47752	54067
2	4	10
8	2	3
363	904	1069
0	0	0
501	839	821
0	1	0
1631	1437	2260
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1476	2624	1653
0	0	0
0	0	0
0	0	0
0	0	0
61	76	40
975	1369	1605
1171	1663	1972
28	54	40
1372	1950	2980
361	564	711
1	8	10
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1	3	2
2	2	0
1510	1360	1759
0	0	0
7	5	3
800	1027	927
740	1077	836
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
2797	2940	3773
0	0	0
1	4	0
0	0	0
502	1025	787
0	3	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8	18	11
0	0	0
348	499	451
0	0	0
88	347	119
17	26	13
0	0	0
1697	3327	3421
9	14	4
0	0	0
0	0	0
16	25	48
2	2	0
0	0	1
0	0	0
0	0	0
0	0	0
886	1036	1045
82	51	46
9965	18250	19132
1	4	1
116	382	809
0	0	0
4	2	2
0	0	0
0	0	3
262	270	241
31	30	22
1583	2090	2148
0	1	0
2	0	1
16	5	3
0	0	0
0	0	0
0	0	1
0	0	0
111	304	329
0	0	0
34	75	53
342	558	624
0	0	0
3458	5084	4952
0	0	0
0	0	0
0	0	0
0	0	0
9	13	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
17	33	23
2325	4193	4928
0	0	0
0	0	0
0	5	6
0	0	0
1	2	4
16	71	24
0	0	0
0	0	0
0	0	0
3748	767	260
0	0	0
0	0	0
0	1	0
2	2	1
0	0	0
0	0	0
0	0	0
2	0	0
2	2	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1087	782	300
30	26	8
0	0	0
0	1	0
2	0	0
434	654	267
2664	3368	3104
3	4	4
0	0	0
0	0	0
10	15	11
0	0	0
1	2	8
1	0	0
871	1571	1371
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
1	5	2
1	0	1
0	0	0
0	1	2
0	0	0
6	4	3
0	3	0
0	0	0
23	24	17
0	0	0
176	123	146
0	0	0
3	1	0
0	0	0
0	0	0
0	0	0
0	0	0
28	24	10
0	0	0
2	3	7
0	0	0
0	0	0
0	0	0
1812	2755	2726
0	0	0
1	1	0
0	1	0
0	0	0
0	1	0
13	18	24
0	1	0
0	0	0
436	654	807
930	1698	1692
0	0	0
0	0	0
0	1	0
0	7	0
0	0	0
6	9	10
0	0	0
3	10	18
0	0	0
0	0	0
0	0	0
0	0	0
166	392	181
0	0	0
1	0	0
0	0	0
0	0	0
1619	1350	1459
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
2240	2816	4017
0	0	0
3	4	8
0	0	0
187	389	434
0	0	0
0	0	0
0	0	0
10	26	16
1	1	2
6	8	13
759	912	1087
0	0	0
0	0	0
3	0	3
78	76	53
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
222	457	640
7	54	146
0	0	0
0	0	0
5	0	1
0	0	0
0	0	0
0	0	0
0	0	2
5	0	2
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
3	0	3
0	0	0
306	503	713
0	1	0
2	1	1
1482	2312	2118
0	0	0
0	1	0
0	0	0
14	15	10
0	0	0
4	8	11
860	1125	1140
8	6	9
0	0	0
7382	12103	12516
2750	4672	4866
1078	1970	1746
0	0	0
0	0	0
5	7	4
6	15	23
0	0	0
4	2	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
2423	3251	2959
0	0	1
55	208	40
0	0	0
415	722	833
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
437	515	314
0	0	0
0	0	0
5	1	0
0	0	0
1	0	0
0	0	0
0	0	0
1118	1131	1421
6653	8315	9336
0	0	0
0	1	0
0	0	0
0	2	0
405	1241	757
0	0	0
0	0	0
2	14	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	2
0	0	0
2	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
84	7	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
10	4	1
0	3	3
1486	1765	1945
1	0	0
0	0	0
0	0	1
37	88	92
0	0	0
0	3	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
555	394	523
2	0	1
0	0	0
0	2	0
0	1	0
0	0	0
0	0	1
17	51	58
1268	2013	2231
0	0	0
1	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
2	6	1
137	338	271
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
1	0	2
0	0	0
0	0	0
0	1	0
0	0	0
0	6	6
0	0	0
0	0	0
165	310	219
0	0	3
0	2	0
1	0	1
5	3	5
6	11	7
1	6	5
0	0	0
173	490	236
0	0	0
32	918	1301
17	29	21
0	0	0
1	0	0
0	0	0
0	0	0
2	7	7
0	0	0
0	0	0
0	0	3
0	0	0
0	0	0
0	13	6
18	56	39
0	0	3
2286	3013	2990
0	0	0
32	30	12
0	0	0
0	0	0
5611	9788	10233
22	29	26
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
101	191	206
0	0	0
0	0	1
975	1461	1847
0	0	0
0	1	0
0	0	0
2	1	0
0	0	0
0	2	1
53	95	66
253	385	358
10577	21172	16327
0	0	0
11	9	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
591	574	341
0	5	0
0	0	0
0	0	0
3	4	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
3671	5210	5110
1	1	1
0	0	0
1	0	0
6	19	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
2009	3254	3136
0	0	0
0	1	0
705	1224	1058
3	0	2
1	1	2
7	5	11
24	33	43
0	0	0
2682	4105	3900
0	0	0
0	0	0
0	0	0
0	0	0
823	487	547
10	13	38
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
1176	1712	1338
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
7	5	5
0	0	0
0	0	0
0	2	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11	8
417	1023	928
0	0	0
0	2	0
12	13	14
0	4	9
0	0	0
0	0	0
68	273	186
0	0	0
1	0	0
1871	3262	4070
0	0	0
0	0	0
2	5	0
0	1	0
0	0	0
530	917	1815
0	0	2
19	17	11
0	0	0
0	1	0
0	1	0
0	0	0
0	0	0
36	242	329
3	20	18
58	223	113
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	1	0
413	677	1134
0	0	0
0	0	0
15	14	8
1265	1498	2062
0	0	0
0	0	0
0	0	0
0	0	0
4	6	1
0	3	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
11	20	11
7	10	3
5	4	1
5696	7157	9023
0	0	0
1	0	0
0	0	0
2	0	0
0	0	0
0	0	0
4	1	4
1300	1707	1493
11	22	10
611	810	512
854	1114	1071
16	4	0
21	10	1
0	0	0
0	4	1
11934	14805	19025
43	39	56
0	0	0
62	71	54
0	0	0
0	0	1
396	500	736
0	0	0
12	20	21
227	276	379
20	77	31
0	0	1
0	0	0
557	1339	1286
0	0	1
3	3	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
205	282	296
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
20	64	117
3	1	0
7	41	24
0	0	0
0	7	2
1088	4079	5042
0	1	2
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6	14	11
0	0	0
0	0	1
0	4	3
0	0	1
609	964	773
71	25	36
57	71	85
1958	3607	3993
0	0	0
3	5	2
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
13	5	19
118	124	65
0	0	0
756	1225	1371
0	0	0
422	625	488
0	0	0
5	2	6
8	11	0
0	0	0
1	0	2
0	0	0
2031	2435	2916
0	0	0
0	0	0
173	257	354
0	0	1
91	131	148
0	0	0
50	49	72
0	0	0
2374	4018	4735
0	0	0
3631	6053	6897
16	30	62
1	0	0
0	0	0
0	0	0
0	0	0
11	30	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	2	0
0	0	0
15	30	14
0	0	1
0	0	0
0	0	0
0	0	0
0	5	8
2	0	4
0	0	0
0	0	1
0	0	0
2	5	2
1046	1329	2282
0	0	2
5	7	5
6	23	5
0	0	1
0	0	0
2	1	0
0	6	2
8	9	11
0	0	0
0	0	0
4	0	0
78	89	80
0	0	0
0	0	0
2	10	0
130	161	178
0	0	0
2	0	1
13	13	20
0	0	0
1	0	2
1	1	2
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
7	27	56
0	0	0
0	0	0
0	0	0
122	360	568
1	0	0
0	0	0
11	17	11
0	0	0
0	0	0
0	1	0
221	250	261
0	4	0
1	0	0
0	0	0
6	13	5
1	3	3
4	16	10
0	0	0
1	0	0
16	3	3
0	0	0
58	117	65
0	0	0
0	0	0
0	0	0
1	0	2
0	0	0
0	6	4
2	3	1
0	3	2
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	5	3
0	0	0
0	0	0
1	2	0
0	0	0
0	0	0
0	0	0
0	0	0
13	14	8
0	0	0
0	0	0
0	0	0
1968	2985	2857
0	0	1
2	2	17
267	260	394
1	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
114	175	148
0	0	0
0	0	0
1	2	1
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	1	1
0	0	0
416	615	783
0	0	0
1	13	3
2	10	7
0	0	0
4	0	0
1036	1757	1302
1	1	0
0	0	0
2176	3488	3494
0	0	0
113	219	102
16	23	22
0	0	0
0	0	2
0	0	0
49	67	90
8	5	10
0	0	0
1729	2334	3144
0	0	0
63	124	86
890	1355	1379
610	1502	1759
1	0	0
0	0	0
0	0	0
0	0	0
1	0	4
107	166	164
0	0	1
0	0	0
0	0	0
0	0	0
4	6	3
0	0	0
0	0	0
1	1	0
0	0	0
14	9	8
25	30	16
241	378	289
0	0	0
0	0	0
0	0	0
0	0	0
2051	1188	1133
42	24	20
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
2652	2975	3766
365	1792	1669
0	1	0
0	0	0
23	8	12
0	0	0
0	0	0
3	2	3
3	2	2
0	0	0
0	0	0
0	0	0
0	1	0
0	2	0
0	0	0
90	0	1
1	1	0
0	0	0
0	0	0
0	0	0
0	0	0
20	89	57
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
4	6	8
0	0	0
12	40	26
0	0	0
3	2	1
2701	4489	5690
53	56	46
0	0	0
0	0	0
0	0	0
252	505	607
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
694	1489	1107
0	1	0
672	1378	1411
1	0	1
0	0	0
1449	2291	2213
3538	5348	5524
0	0	0
25	59	86
1	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	5	22
9	45	60
50	208	179
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
1671	1150	1634
1	2	0
4529	3625	5183
0	0	0
1	0	0
2252	2867	2754
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	3	0
3967	5682	5545
0	0	0
585	835	1231
0	0	0
0	2	2
0	2	0
0	0	0
0	0	0
0	0	0
28	231	331
3	16	10
0	0	5
1	4	3
0	0	0
0	0	0
0	0	0
0	0	0
27	400	648
0	0	0
1316	2374	3606
0	0	1
0	0	0
0	0	0
0	0	1
0	0	0
33	23	24
0	0	0
0	0	0
1	1	2
0	0	0
0	0	0
1580	2268	2704
82	49	87
0	1	0
0	0	0
0	0	0
0	0	0
1462	2145	1811
5792	10500	11181
200	257	237
0	0	0
1	0	0
0	0	0
0	0	0
12	25	12
0	0	0
1158	2080	1870
0	3	0
40	50	18
0	0	0
0	0	0
3	10	0
0	0	0
0	0	0
648	964	877
0	0	0
409	615	840
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
15	2	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
160	200	344
0	0	2
0	0	0
49	77	53
0	0	0
0	0	0
0	0	0
13	57	106
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
29	102	89
0	0	0
0	0	0
0	0	0
7	11	10
0	0	0
0	0	3
4058	5488	4706
1328	2639	2652
6	27	6
2	0	0
0	1	0
0	0	0
0	0	0
2	1	2
0	0	0
0	0	0
0	0	0
19	22	17
0	0	0
0	0	0
90	93	105
11638	13633	13342
564	666	658
1909	3583	3781
0	0	0
0	0	0
261	365	249
0	0	0
180	264	311
4876	7603	6272
236	275	415
0	2	1
61	163	334
0	0	0
3037	8640	12899
0	0	0
29	35	36
352	305	352
0	0	0
0	0	0
0	1	3
3003	3550	3353
0	0	0
14617	21610	17376
1716	2379	2769
9	19	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
3	11	9
1	0	2
2004	3118	3348
0	0	0
1416	2345	2506
0	0	0
13	4	16
0	1	0
11110	16015	11885
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
619	368	297
2	1	8
0	0	0
0	0	0
39	106	26
2	15	18
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
437	842	917
0	0	0
0	0	0
20	3	2
1	0	0
850	396	251
0	0	0
1	2	4
2364	7166	4539
159	425	515
754	1303	1281
3	6	3
3397	5370	5700
76	102	142
0	0	0
2281	4800	4133
0	0	1
15	6	9
1016	1825	1852
32	69	37
10010	22527	19635
38	497	19
10	14	21
0	1	0
1222	2847	2365
0	0	0
0	8	3
172	235	170
3	0	0
0	0	0
3332	5547	4022
853	1261	1038
0	0	0
0	0	0
0	0	0
0	0	0
2575	4977	5177
12	16	8
0	0	1
4	0	0
733	829	1135
0	0	0
17	18	39
531	956	763
0	0	0
0	0	0
0	10	5
0	2	0
0	0	0
350	108	392
28	45	45
0	0	0
0	1	0
25734	36899	31316
0	0	0
0	0	0
1	1	4
3	5	6
0	0	1
489	781	781
0	0	0
191	654	185
0	0	0
1449	2034	1440
0	0	0
0	0	0
2437	3289	2745
1	0	0
15	22	2
3	11	0
12076	22932	2662
0	0	0
0	0	0
0	3	0
966	1193	1480
1699	3070	3007
0	0	0
2	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1956	3272	2675
0	0	0
2	0	0
0	0	1
0	2	0
1	1	0
439	718	667
0	3	2
3	15	9
2410	4718	1710
0	0	0
0	2	1
4	7	11
109	153	89
52	91	93
12	18	27
1960	3047	3117
993	1466	1196
1686	2649	3263
0	1	3
36	38	29
78	147	122
58	198	195
3006	5070	5513
46	44	35
0	0	0
0	4	4
2854	4486	3876
44	48	42
43	67	40
1715	2257	2448
32	15	24
2128	2933	3719
0	2	1
0	0	0
0	0	0
10	15	20
4	7	8
379	261	114
3	6	1
8	24	22
3	4	10
0	0	0
0	1	0
16	22	32
36	40	44
0	0	0
16	23	17
43	57	91
0	0	0
17	39	31
0	1	1
151	217	129
95	162	114
3244	6142	7887
17	1	22
0	0	0
359	804	604
797	1141	1131
955	1859	2289
0	0	0
1	4	1
7	3	6
2	16	4
1823	2350	2905
0	2	0
0	0	0
0	0	0
0	0	0
16	9	4
2339	1341	561
19741	21489	24817
2	1	0
2352	3761	4209
1246	1769	1867
0	0	0
2	0	0
0	0	0
0	0	0
2	2	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	2
1551	1585	2157
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
1	1	2
3	1	0
2	2	0
1445	2516	1833
0	0	0
4	2	4
1442	2025	1747
151	237	199
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
20	18	6
3	2	0
0	1	0
0	3	0
0	0	0
5	6	19
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
195	251	266
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	1
180	225	351
0	0	0
0	0	0
7	16	9
0	1	3
3977	5125	7304
0	0	0
0	0	0
0	0	0
44	68	91
2607	4254	4799
2	1	0
24502	39589	29972
0	0	0
0	0	0
0	0	0
0	0	0
17	15	33
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
10	11	2
0	0	0
0	0	0
3282	4252	6519
0	0	0
2269	3672	4398
677	1169	1274
1	0	0
2	7	2
3	6	1
0	0	0
0	0	1
0	0	0
2401	4591	4628
0	0	0
0	0	0
5	1	0
1	1	1
0	1	0
0	0	0
0	2	0
0	0	0
1	2	3
515	766	877
0	0	0
83	82	82
0	0	0
31	14	24
13	15	16
57	59	67
37	33	52
25	32	58
0	0	0
0	0	0
0	0	0
51	83	76
13	31	17
0	0	0
5	6	3
0	0	0
20	19	10
2	3	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
182	173	151
0	0	0
0	0	0
953	1189	1171
0	0	0
0	0	0
50	32	20
2523	2527	1916
0	0	0
4	3	1
0	0	0
0	0	0
0	0	0
0	0	0
88	179	135
0	0	0
247	65	97
0	0	0
0	0	0
7	5	8
140	135	135
0	0	0
2706	4249	5077
2341	4152	5203
0	0	0
1	0	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	7	13
0	0	0
130	451	370
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	8	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	1	0
4466	9468	9220
0	0	0
1	0	0
713	1021	1013
0	0	0
0	0	0
2	8	3
0	0	0
66	83	102
0	0	0
1124	1745	1852
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
74	103	60
0	3	1
129	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
57	97	83
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	5	0
1	0	0
3907	6025	6218
0	0	0
1	0	0
0	1	5
43	67	58
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
41	27	33
48	72	56
3450	6788	4880
1	0	0
1	0	0
76	93	149
0	0	2
278	518	810
136	107	101
9	7	13
0	0	0
0	0	0
18	11	21
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4853	8973	8002
1377	1906	1955
2	3	0
0	0	0
774	1192	1289
21	25	39
0	0	0
36	27	64
0	0	0
149	140	283
79	102	172
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
2	5	4
9	7	6
0	0	0
1021	1463	1670
0	0	0
12	5	4
40	36	39
0	0	0
904	2050	1680
2052	4032	3136
50	66	21
0	0	0
27	46	34
1584	2501	2223
0	0	0
5	11	4
3	4	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
231	286	419
0	0	0
0	0	0
27	27	64
1	1	1
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
10	0	0
0	0	0
0	1	0
196	354	393
0	0	6
145	168	164
438	309	243
7	13	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
42	20	1
930	1230	1033
0	1	0
0	3	2
18	13	23
0	0	0
0	0	0
163	195	214
0	0	0
181	374	318
212	643	93
0	0	0
1115	1578	2647
0	0	0
120	140	106
48	56	41
4094	6006	8246
0	4	6
0	0	0
1	7	0
0	1	0
0	0	0
0	0	0
10	13	3
0	0	0
34	3	0
5	0	0
5	5	1
0	0	0
14	1	0
0	0	0
0	0	0
0	0	0
95	176	509
1	0	1
0	0	1
0	2	5
1386	2024	2332
14	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	3	3
5	2	2
0	0	0
232	362	467
0	0	0
2	0	1
536	955	1855
0	0	0
0	0	0
2	5	5
150	285	196
0	0	0
0	1	0
0	0	0
27	33	34
5887	6771	7804
1604	3901	5534
19	15	14
1	1	0
0	0	0
4437	3587	5073
16	21	36
3321	4349	4277
92	178	137
0	0	0
0	0	0
29	64	131
0	0	0
0	0	0
429	948	909
0	0	0
929	2172	2038
0	0	0
0	5	2
1	1	0
0	0	1
0	1	0
2094	4844	6412
4741	7447	10760
0	0	0
0	1	0
260	407	224
123	182	24
0	0	0
0	1	0
335	590	729
0	0	0
0	0	0
36	3	0
326	17	0
1	1	0
65	0	1
98	7	2
2823	204	199
0	0	0
5	1	1
3	7	2
84	23	8
0	0	0
769	170	96
1456	2122	2216
0	0	0
9	2	3
7	23	19
0	2	0
750	1345	985
25	3	3
284	11	5
8	0	0
0	0	0
0	0	0
0	0	0
0	0	0
485	633	708
0	1	0
0	0	0
1	1	3
18	34	36
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
2	0	2
1537	2082	1825
224	243	239
3888	6056	5708
2	8	7
0	0	0
1	2	2
0	0	0
3	0	0
0	0	0
0	0	0
0	0	0
1	2	1
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
4	2	0
2	0	0
21	5	0
0	0	0
0	0	0
10	2	0
5570	3300	1289
2	0	1
0	1	0
1596	1805	1424
0	0	0
6196	8748	9693
1813	2726	2677
431	336	371
1135	1958	1875
0	0	0
0	0	0
22	31	11
0	0	0
1659	3077	3172
0	0	0
0	0	0
0	0	0
19	19	14
2604	3517	3022
1	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	3	1
17	48	13
427	945	633
0	0	0
5685	10232	9564
1	4	2
0	0	0
93	202	461
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
7919	10200	8331
0	0	0
1658	2187	2536
0	0	0
221	195	112
0	0	0
3	0	0
1	3	0
1	0	0
2651	4014	3374
0	0	0
1	0	0
0	0	0
232	193	115
2794	1602	1368
55	102	37
1806	3031	3584
0	0	0
0	0	0
11914	18390	14277
1194	1590	1410
1190	1810	2115
4684	7508	6925
602	1070	686
3	0	0
24	6	37
0	0	0
0	0	0
1042	1612	1193
894	1902	2315
369	288	249
0	0	0
1542	2227	2543
671	1079	1028
212	117	39
2	0	0
14	7	8
60	175	115
0	0	0
1017	1196	1264
31	45	54
0	0	0
3	0	5
0	0	0
0	4	3
132	153	133
0	0	0
798	791	778
0	0	0
1	1	2
14	14	30
96	13	17
0	0	0
0	0	0
0	0	0
0	0	0
9	0	0
112	176	232
3147	5202	3690
81	197	91
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
418	636	547
4	5	1
0	0	0
479	571	891
2	1	4
1099	1088	765
1080	1726	1526
21	43	29
0	0	0
0	0	2
3255	2775	2394
0	1	0
0	0	0
9	0	0
0	0	3
0	0	0
0	0	0
0	0	0
2806	3075	2989
1	7	3
782	1081	1236
0	0	1
2	4	1
970	1475	1537
0	0	1
1	2	4
0	0	0
1690	2622	2375
2	2	2
3	4	1
33693	86065	85645
0	8	4
885	1764	1598
42	19	2
1	1	1
35	16	1
172	317	247
0	2	2
233	495	461
2582	3775	4091
0	5	2
0	0	0
0	0	0
24	5	3
0	0	0
0	0	0
29	58	32
1339	1936	3268
0	0	0
1257	2010	1859
502	808	551
0	0	1
4	20	13
1402	1878	2643
3110	3329	4588
86	98	39
72	110	35
41	94	97
22	72	22
0	8	1
0	0	0
0	0	0
0	14	2
0	8	0
0	6	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	1
1	0	0
7	19	3
0	0	0
1	2	2
0	0	0
1414	2272	2824
0	0	0
548	875	722
1537	1860	1415
0	0	0
0	0	0
1943	1891	1437
0	0	0
4	1	0
0	0	0
2	1	0
0	1	0
92	83	11
2323	3677	2153
8680	10441	9461
22	22	3
216	283	267
4	10	4
972	1199	1479
0	0	0
436	598	814
1	0	2
0	0	0
4218	5367	6402
23	51	21
20	14	5
3361	3781	5440
10165	13763	18354
3	14	5
6	9	0
1856	3267	4601
1479	1569	1307
234	338	209
165	343	256
1716	2619	2877
5	9	18
373	798	458
0	0	0
12	7	2
380	787	604
4932	8209	8380
6	3	10
1092	1423	2057
0	0	0
0	0	0
1101	1022	1045
5	4	0
0	0	0
1601	1993	2219
1182	1101	1466
1157	2017	1609
0	0	0
0	1	0
0	0	0
0	0	1
0	0	0
14	29	21
12	41	24
123	165	240
0	0	0
0	0	0
0	3	3
0	0	0
3	2	4
0	0	1
1147	1608	1464
1	0	0
1569	1895	2214
1	0	0
0	0	0
1	1	2
0	0	0
106	131	182
773	2090	1800
809	1153	959
0	1	0
802	1342	1388
611	1510	1571
0	0	1
5060	6856	8853
0	1	0
81	5	8
8	12	11
12	0	0
28	14	22
10	3	1
0	0	0
0	0	0
27	14	13
0	0	0
0	5	3
1950	2408	3683
0	0	0
0	1	1
0	1	0
1	0	1
0	0	0
0	0	0
201	218	221
0	0	0
13	23	13
2785	3865	4203
0	0	0
211	141	221
0	0	0
1	0	0
2	1	1
0	0	3
0	0	0
304	496	409
55	56	53
